1,0,1,2021,5,3,0,0,23.624,,
1,1,1,2021,5,3,0,0,51.92,,
1,2,2,2021,5,3,0,0,54.302,,
1,3,2,2021,5,3,0,1,6.758,8,
1,4,0,2021,5,3,0,1,9.396,8,0
2,0,1,2021,5,3,0,1,33.459,,
2,1,1,2021,5,3,0,2,55.196,,
2,2,2,2021,5,3,0,2,58.465,,
2,3,2,2021,5,3,0,3,15.731,8,
2,4,0,2021,5,3,0,3,19.619,8,0
3,0,0,2021,5,3,0,3,43.414,,
3,1,0,2021,5,3,0,3,46.96,,
3,2,2,2021,5,3,0,3,50.226,,
3,3,2,2021,5,3,0,4,7.812,12,
3,5,0,2021,5,3,0,4,10.591,12,1
4,0,1,2021,5,3,0,4,45.562,,
4,1,1,2021,5,3,0,5,16.966,,
4,2,2,2021,5,3,0,5,19.582,,
4,3,2,2021,5,3,0,5,30.687,8,
4,5,1,2021,5,3,0,5,38.593,8,0
5,0,0,2021,5,3,0,6,13.559,,
5,1,0,2021,5,3,0,7,24.849,,
5,2,2,2021,5,3,0,7,31.592,,
5,3,2,2021,5,3,0,7,39.775,8,
5,4,1,2021,5,3,0,7,42.956,8,0
6,0,0,2021,5,3,0,8,7.334,,
6,1,0,2021,5,3,0,8,12.706,,
6,2,2,2021,5,3,0,8,16.102,,
6,3,2,2021,5,3,0,8,28.684,12,
6,4,1,2021,5,3,0,8,31.949,12,1
7,0,1,2021,5,3,0,8,55.474,,
7,1,1,2021,5,3,0,9,2.868,,
7,2,2,2021,5,3,0,9,5.178,,
7,3,2,2021,5,3,0,9,19.47,12,
7,4,0,2021,5,3,0,9,21.414,12,1
8,0,1,2021,5,3,0,9,45.553,,
8,1,1,2021,5,3,0,9,49.708,,
8,2,2,2021,5,3,0,9,54.189,,
8,3,2,2021,5,3,0,10,7.395,8,
8,5,1,2021,5,3,0,10,11.147,8,0
9,0,0,2021,5,3,0,10,46.146,,
9,1,0,2021,5,3,0,10,59.933,,
9,2,2,2021,5,3,0,11,2.129,,
9,3,2,2021,5,3,0,11,14.192,12,
9,4,1,2021,5,3,0,11,18.595,12,1
10,0,0,2021,5,3,0,11,42.96,,
10,1,0,2021,5,3,0,12,50.411,,
10,2,2,2021,5,3,0,12,54.356,,
10,3,2,2021,5,3,0,13,6.782,12,
10,4,1,2021,5,3,0,13,11.435,12,1
11,0,1,2021,5,3,0,13,35.119,,
11,1,1,2021,5,3,0,13,41.227,,
11,2,2,2021,5,3,0,13,46.794,,
11,3,2,2021,5,3,0,13,54.705,8,
11,4,0,2021,5,3,0,13,59.41,8,0
12,0,1,2021,5,3,0,14,22.965,,
12,1,1,2021,5,3,0,14,30.433,,
12,2,2,2021,5,3,0,14,32.233,,
12,3,2,2021,5,3,0,14,45.8,12,
12,5,1,2021,5,3,0,14,48.603,12,1
13,0,0,2021,5,3,0,15,23.673,,
13,1,0,2021,5,3,0,15,25.264,,
13,2,2,2021,5,3,0,15,28.75,,
13,3,2,2021,5,3,0,15,46.144,12,
13,4,1,2021,5,3,0,15,49.47,12,1
14,0,0,2021,5,3,0,16,12.856,,
14,1,0,2021,5,3,0,17,59.601,,
14,2,2,2021,5,3,0,18,1.968,,
14,3,2,2021,5,3,0,18,10.336,8,
14,4,1,2021,5,3,0,18,14.293,8,0
15,0,1,2021,5,3,0,18,37.838,,
15,1,1,2021,5,3,0,19,3.568,,
15,2,2,2021,5,3,0,19,6.81,,
15,3,2,2021,5,3,0,19,18.6,12,
15,4,0,2021,5,3,0,19,21.748,12,1
16,0,1,2021,5,3,0,19,45.349,,
16,1,1,2021,5,3,0,22,8.968,,
16,2,2,2021,5,3,0,22,19.1,,
16,3,2,2021,5,3,0,22,27.204,8,
16,5,1,2021,5,3,0,22,30.318,8,0
17,0,0,2021,5,3,0,23,5.352,,
17,1,0,2021,5,3,0,23,18.33,,
17,2,2,2021,5,3,0,23,20.769,,
17,3,2,2021,5,3,0,23,29.44,8,
17,4,1,2021,5,3,0,23,33.391,8,0
18,0,0,2021,5,3,0,23,56.858,,
18,1,0,2021,5,3,0,24,57.246,,
18,2,2,2021,5,3,0,25,0.308,,
18,3,2,2021,5,3,0,25,12.326,12,
18,4,1,2021,5,3,0,25,16.139,12,1
19,0,1,2021,5,3,0,25,39.655,,
19,1,1,2021,5,3,1,5,36.515,,
19,2,2,2021,5,3,1,5,43.14,,
19,3,2,2021,5,3,1,5,53.188,8,
19,5,1,2021,5,3,1,5,58.106,8,0
20,0,0,2021,5,3,1,6,33.159,,
20,1,0,2021,5,3,1,8,41.897,,
20,2,2,2021,5,3,1,8,51.863,,
20,3,2,2021,5,3,1,9,0.491,8,
20,4,1,2021,5,3,1,9,4.181,8,0
21,0,1,2021,5,3,1,9,27.87,,
21,1,1,2021,5,3,1,10,33.284,,
21,2,2,2021,5,3,1,10,36.15,,
21,3,2,2021,5,3,1,10,50.19,12,
21,4,0,2021,5,3,1,10,53.155,12,1
22,0,0,2021,5,3,1,11,16.969,,
22,1,0,2021,5,3,1,11,30.433,,
22,2,2,2021,5,3,1,11,36.965,,
22,3,2,2021,5,3,1,11,44.933,8,
22,5,0,2021,5,3,1,11,49.525,8,0
23,0,1,2021,5,3,1,12,24.564,,
23,1,1,2021,5,3,1,13,19.752,,
23,2,2,2021,5,3,1,13,22.305,,
23,3,2,2021,5,3,1,13,45.969,8,
23,4,0,2021,5,3,1,13,53.75,8,0
24,0,1,2021,5,3,1,14,17.244,,
24,1,1,2021,5,3,1,14,27.875,,
24,2,2,2021,5,3,1,14,31.222,,
24,3,2,2021,5,3,1,14,47.557,12,
24,5,1,2021,5,3,1,14,51.811,12,1
25,0,0,2021,5,3,1,15,26.851,,
25,1,0,2021,5,3,1,15,28.881,,
25,2,2,2021,5,3,1,15,33.618,,
25,3,2,2021,5,3,1,15,41.714,8,
25,4,1,2021,5,3,1,15,45.618,8,0
26,0,1,2021,5,3,1,16,9.58,,
26,1,1,2021,5,3,1,16,14.256,,
26,2,2,2021,5,3,1,16,18.898,,
26,3,2,2021,5,3,1,16,30.834,12,
26,4,0,2021,5,3,1,16,34.337,12,1
27,0,1,2021,5,3,1,16,58.968,,
27,1,1,2021,5,3,1,17,12.193,,
27,2,2,2021,5,3,1,17,14.977,,
27,3,2,2021,5,3,1,17,23.346,8,
27,4,0,2021,5,3,1,17,25.937,8,0
28,0,0,2021,5,3,1,17,50.154,,
28,1,0,2021,5,3,1,18,4.82,,
28,2,2,2021,5,3,1,18,6.682,,
28,3,2,2021,5,3,1,18,19.924,12,
28,5,0,2021,5,3,1,18,24.351,12,1
29,0,1,2021,5,3,1,18,59.336,,
29,1,1,2021,5,3,1,19,26.356,,
29,2,2,2021,5,3,1,19,29.8,,
29,3,2,2021,5,3,1,19,42.542,12,
29,4,0,2021,5,3,1,19,44.851,12,1
30,0,0,2021,5,3,1,20,8.372,,
30,1,0,2021,5,3,1,21,40.517,,
30,2,2,2021,5,3,1,21,42.968,,
30,3,2,2021,5,3,1,21,51.254,8,
30,4,1,2021,5,3,1,21,55.815,8,0
31,0,1,2021,5,3,1,22,19.254,,
31,1,1,2021,5,3,1,22,41.971,,
31,2,2,2021,5,3,1,22,44.505,,
31,3,2,2021,5,3,1,22,54.447,8,
31,4,0,2021,5,3,1,22,56.55,8,0
32,0,0,2021,5,3,1,23,20.436,,
32,1,0,2021,5,3,1,23,25.766,,
32,2,2,2021,5,3,1,23,31.75,,
32,3,2,2021,5,3,1,23,43.421,12,
32,5,0,2021,5,3,1,23,47.264,12,1
33,0,1,2021,5,3,1,24,22.261,,
33,1,1,2021,5,3,1,24,45.96,,
33,2,2,2021,5,3,1,24,48.275,,
33,3,2,2021,5,3,1,24,56.306,8,
33,4,0,2021,5,3,1,24,59.379,8,0
34,0,1,2021,5,3,1,25,23.379,,
34,1,1,2021,5,3,1,25,25.335,,
34,2,2,2021,5,3,1,25,30.191,,
34,3,2,2021,5,3,1,25,44.657,12,
34,4,0,2021,5,3,1,25,47.735,12,1
35,0,0,2021,5,3,1,26,13.648,,
35,1,0,2021,5,3,1,29,34.806,,
35,2,2,2021,5,3,1,29,38.464,,
35,3,2,2021,5,3,1,29,47.843,8,
35,5,0,2021,5,3,1,29,49.921,8,0
36,0,0,2021,5,3,1,30,24.97,,
